0.7594503,1.510643,0.5250735,-0.07525605,-0.08588008,0.1255862,0.9854894,0,1,0,0
0.4915859,1.316067,0.2301089,-0.04458752,-0.08233519,0.0729017,0.9929342,0,0,0,1
0.03016142,1.143515,-0.4100395,-0.09853765,-0.07441118,-0.03126258,0.9918548,0,0,1,0
0.0567598,1.116807,-0.7738624,-0.06931682,-0.07052556,-0.08847235,0.9911579,0,0,1,0
0.3434538,1.182015,-1.092992,0.01650637,-0.06534067,-0.1596988,0.9848627,1,0,0,0
0.6211731,1.182439,-1.166359,0.05075248,-0.0645479,-0.1584068,0.9839538,1,0,0,0
0.9252768,1.195941,-1.145642,0.06428703,-0.06784388,-0.1106147,0.9894589,1,0,0,0
1.171247,1.302255,-1.062697,0.07509395,-0.0705451,-0.04313157,0.9937424,1,0,0,0
1.383854,1.692664,-0.59065,0.03598726,-0.08343676,0.1480529,0.9847963,0,1,0,0
0.8688326,1.310822,-0.4160983,-0.09683722,-0.1062889,0.1071991,0.9837854,0,0,1,0
0.5570816,1.154314,-0.5676484,-0.09314641,-0.1163955,0.04802964,0.9876584,0,0,1,0
0.4402366,1.130868,-0.6736813,-0.07189795,-0.1210375,0.01724404,0.9898905,0,0,1,0
0.3592355,1.341134,-0.951209,0.08068433,-0.1348972,-0.1295322,0.9790374,1,0,0,0
0.7572545,1.219622,-0.6563626,0.07109383,-0.1306789,-0.08854239,0.9849005,1,0,0,0
1.044364,1.243356,-0.3677134,0.07066782,-0.1277048,-0.02755919,0.9889076,0,0,0,1
1.251036,1.329009,-0.01773338,0.001867031,-0.1235769,0.04153482,0.9914637,1,0,0,0
1.191692,1.529085,0.08330621,-0.03756094,-0.1200323,0.1233648,0.984359,0,0,0,1
0.8905506,1.500437,0.008950412,-0.0530537,-0.117823,0.1502389,0.9801691,0,0,0,1
0.5989087,1.381297,-0.1199201,-0.06921341,-0.1185969,0.1443,0.9799601,1,0,0,0
0.5453039,1.365428,-0.146605,-0.06736469,-0.1181142,0.1468001,0.979776,0,0,0,1
0.2365724,1.245431,-0.3136063,-0.06868528,-0.1183633,0.1445906,0.9799827,0,0,0,1
0.1044026,1.187015,-0.3914979,-0.07542164,-0.1199713,0.1364845,0.9804543,0,1,0,0
-0.05424242,1.120598,-0.4951871,-0.08641797,-0.1222584,0.1026881,0.983382,0,1,0,0
-0.2152908,1.080787,-0.6279039,-0.1021343,-0.1246468,0.03964406,0.9861339,0,1,0,0
-0.3387879,1.089946,-0.7919163,-0.121796,-0.1262117,-0.04940493,0.9832576,0,1,0,0
-0.3767486,1.149427,-0.9860542,-0.09979901,-0.130834,-0.1020283,0.9810774,0,0,1,0
-0.2583091,1.353923,-1.254565,-0.004306703,-0.1394384,-0.1451994,0.9795181,0,0,1,0
0.1311594,1.467272,-1.421736,0.06921787,-0.1475626,-0.1412078,0.9764705,1,0,0,0
0.8030412,1.514515,-1.09008,0.1132565,-0.1614749,0.003386391,0.9803507,1,0,0,0
0.8785843,1.62343,-0.8123306,0.1324625,-0.165482,0.08072419,0.9739369,0,0,0,1
0.4237909,1.370456,-0.1484423,0.00129281,-0.1916652,0.1629466,0.9678385,0,1,0,0
-0.0001287106,1.21608,-0.1068299,-0.06478393,-0.2054499,0.1407443,0.9663253,0,1,0,0
-0.2817304,1.142233,-0.2120413,-0.1147991,-0.2151683,0.08731038,0.9658679,0,1,0,0
-0.472871,1.138203,-0.4015095,-0.1576111,-0.2232707,0.00440341,0.9619197,0,0,1,0
-0.5403098,1.163044,-0.8467511,-0.1380854,-0.2344809,-0.08300284,0.9586771,0,0,1,0
-0.1304809,1.394426,-1.360257,0.006704977,-0.2469747,-0.1461664,0.9579113,1,0,0,0
0.2547829,1.523947,-1.408084,0.08468894,-0.2525019,-0.1379071,0.9539666,0,0,0,1
0.8028207,1.300131,-1.210533,0.04845758,-0.2651179,-0.07051108,0.9604127,1,0,0,0
0.9549823,1.296811,-1.103593,0.04120215,-0.2689881,-0.03141854,0.9617488,0,0,1,0
1.201432,1.504679,-0.7510651,0.08451556,-0.278188,0.04873911,0.9555591,0,0,0,1
1.058921,1.549922,-0.4250114,0.06215324,-0.2873682,0.1224335,0.9479275,0,1,0,0
0.2524706,1.271394,-0.1552547,0.00563219,-0.3081305,0.1001752,0.9460385,0,1,0,0
-0.2386069,1.215358,-0.2053372,-0.03790328,-0.321643,0.002616405,0.9460985,1,0,0,0
-0.4169831,1.237569,-0.3455848,-0.0466323,-0.3321528,-0.02784383,0.9416606,1,0,0,0
-0.42387,1.189984,-0.7463931,0.02809021,-0.362223,0.05054475,0.930296,0,1,0,0
-0.6529776,1.261424,-0.7407101,0.0504772,-0.3779025,0.005619874,0.9244513,0,1,0,0
-0.7389853,1.404793,-0.5880896,0.05167317,-0.3872072,-0.08016384,0.9170465,0,0,0,1
-0.5801975,1.433933,-0.3271062,0.003407827,-0.3956969,-0.1443092,0.9069659,0,0,0,1
-0.2295173,1.302802,-0.1166379,-0.05667545,-0.389879,-0.1310428,0.9097308,0,0,1,0
0.1454262,1.192577,-0.01898268,-0.05406845,-0.3877485,-0.1320593,0.9106525,1,0,0,0
0.7739072,1.105149,0.06247443,-0.009510856,-0.3917688,-0.0796912,0.9165567,1,0,0,0
0.9206426,1.135537,0.08719174,0.01031038,-0.392713,-0.05477743,0.9179705,1,0,0,0
1.101875,1.441489,0.4936187,0.1732216,-0.383,0.08094376,0.903744,0,0,0,1
0.7791638,1.197433,0.8507267,0.1811168,-0.3780966,0.06303479,0.9056856,0,0,0,1
0.469286,1.090296,1.180413,0.1376895,-0.3787037,0.06198311,0.9131173,0,1,0,0
0.1367209,0.9553663,1.544741,0.09250451,-0.3793532,-0.01130661,0.9205468,0,0,0,1
0.009565579,0.9749541,2.267091,-0.003098983,-0.3748234,-0.1532636,0.9143348,0,0,0,1
0.1085065,0.9769735,2.362918,-0.01122224,-0.3759544,-0.1498203,0.9143776,1,0,0,0
0.4364655,0.914755,2.582638,0.002214105,-0.3808012,-0.1082061,0.9183012,0,0,0,1
0.6601993,0.97449,2.705244,-0.004074304,-0.3836102,-0.08183772,0.9198528,0,0,0,1
0.9186192,1.097661,2.829328,-0.03147124,-0.3864221,-0.04873854,0.9204956,0,0,0,1
0,3.650128,-0.41,5.376166E-08,2.343458E-13,-2.679471E-09,1,1,0,0,0
0,3.54418,-0.41,8.570264E-08,1.387465E-10,0.007192264,0.9999742,1,0,0,0
-0.1055699,1.324985,-0.4099993,9.074645E-07,-1.403391E-09,0.1397247,0.9901904,0,1,0,0
-1.002914,1.476374,-0.4099932,1.653126E-06,6.951737E-09,0.185024,0.9827341,0,1,0,0
-1.583548,0.970036,-0.4099893,1.885011E-06,-6.662974E-09,0.1907329,0.981642,0,1,0,0
-2.085261,0.5335879,-0.4098912,-0.0006306792,-2.39147E-05,0.1786961,0.9839041,0,1,0,0
-2.578036,0.4674174,-0.4096414,-0.002319869,-8.670982E-05,0.155454,0.9878405,0,1,0,0
-3.009214,0.2035082,-0.4094228,-0.003802073,-0.0001407844,0.1191375,0.9928705,0,1,0,0
0,3.650128,-0.41,5.376166E-08,2.343458E-13,-2.679471E-09,1,1,0,0,0
0,1.813697,-0.41,7.352995E-07,4.761398E-10,0.0579371,0.9983202,0,1,0,0
-0.3602131,1.710059,-0.4099937,2.056922E-06,-3.838612E-09,0.06004741,0.9981956,0,1,0,0
-0.6964123,1.36528,-0.4099879,3.379861E-06,-1.113312E-08,0.02922411,0.9995729,0,1,0,0
-0.8993218,1.386813,-0.4100533,-0.001445462,3.679187E-05,-0.01376208,0.9999043,0,1,0,0
-0.8748241,1.625781,-0.4288671,0.0003617394,-0.001734864,-0.2034052,0.9790931,1,0,0,0
-0.3587534,1.335516,-0.4363026,-0.002794489,-0.00181424,-0.1404143,0.9900873,0,0,0,1
0.1398698,1.129137,-0.4908645,-0.07558726,-0.00205694,-0.09196366,0.9928873,0,0,1,0
0.3208099,1.087916,-0.5529246,-0.08152848,-0.002119469,-0.07728992,0.9936675,0,0,1,0
0.5604968,1.077461,-0.6772197,-0.05970579,-0.002215318,-0.06046214,0.9963807,0,0,1,0
0.9617003,1.206462,-0.9004653,0.03676518,-0.002404927,-0.04267521,0.9984095,1,0,0,0
1.304617,1.384824,-0.2837904,0.1808301,0.002012266,0.01466366,0.983403,0,0,0,1
1.297217,1.161963,0.05954247,0.1525059,0.005124907,-0.01837895,0.9881185,0,0,0,1
1.439939,0.8485804,0.7012871,0.01940852,0.01079139,-0.1197319,0.9925579,1,0,0,0
1.576005,0.8262649,0.8408287,-0.01690392,0.01213715,-0.1345446,0.990689,1,0,0,0
1.766134,0.8642844,0.9292499,-0.05137916,0.01318758,-0.1291817,0.9902012,1,0,0,0
1.952949,0.9548484,0.9537085,-0.07806828,0.01377152,-0.1083265,0.9909496,1,0,0,0
2.146885,1.120484,0.9265708,-0.103274,0.0140752,-0.07095728,0.9920189,1,0,0,0
2.30211,1.345423,0.853869,-0.1243788,0.01409117,-0.02318633,0.9918638,1,0,0,0
0,2.767228,-0.41,2.34361E-07,2.408957E-13,5.137688E-08,1,1,0,0,0
-0.1671534,1.701095,-0.4099979,7.87335E-07,-1.014974E-09,0.06146194,0.9981095,0,1,0,0
-0.3343069,1.616512,-0.4099957,1.041284E-06,-1.316702E-08,0.06238212,0.9980524,0,1,0,0
-0.5594847,1.319269,-0.4100549,-0.001183156,-1.584425E-05,0.02965374,0.9995596,0,1,0,0
-0.7478043,1.25219,-0.410594,-0.003723405,-3.54387E-05,-0.02321989,0.9997234,0,1,0,0
-0.8115068,1.3426,-0.4133505,-0.006315338,1.731622E-05,-0.07610355,0.99708,0,0,0,1
-0.8245943,1.451312,-0.4272197,-0.03681137,0.0001695643,-0.1473463,0.9883997,0,0,0,1
-0.7707762,1.464413,-0.4498792,-0.03692476,-0.0003251987,-0.1621207,0.9860798,0,0,0,1
-0.4467871,1.318729,-0.5500797,-0.05146317,0.001782881,-0.1515703,0.9871042,0,0,0,1
-0.2727581,1.224597,-0.6078699,-0.06830534,0.005406786,-0.1346246,0.9885249,0,0,0,1
-0.01270092,1.064467,-0.7276589,-0.1134461,0.01513971,-0.08857104,0.9894726,0,0,0,1
0.1416918,0.9476,-0.8455148,-0.1569197,0.02439454,-0.04332953,0.9863588,0,0,1,0
0.2522264,0.8773714,-0.9966848,-0.1744818,0.03275558,-0.001172599,0.9841148,0,0,1,0
0.3183416,0.8525472,-1.188066,-0.1694551,0.04074533,0.03933718,0.9839092,0,0,1,0
0.2906015,1.013175,-1.647855,-0.08544422,0.05133317,0.08679166,0.9912273,0,0,1,0
-0.03045412,1.489303,-2.044105,0.05282035,0.06205126,0.1456811,0.98597,0,1,0,0
-0.21499,1.561575,-2.111,0.07890337,0.06685219,0.1246412,0.9867976,0,1,0,0
-0.5036632,1.655987,-2.087617,0.1060889,0.07480067,0.04691146,0.9904289,0,1,0,0
-0.7120052,1.844335,-1.891738,0.1287446,0.08334126,-0.07957184,0.9849606,1,0,0,0
-0.7691072,1.717141,-1.679593,0.09921161,0.08950637,-0.1004021,0.9859337,1,0,0,0
-0.6277142,1.357467,-1.299167,0.02248532,0.1030298,-0.06978332,0.9919726,0,0,1,0
-0.5529791,1.318024,-1.21534,0.01665036,0.1068042,-0.05837345,0.9924254,0,1,0,0
-0.4097979,1.283007,-1.100823,0.00676561,0.1132463,-0.07102037,0.9910024,0,0,1,0
-0.1471361,1.304363,-0.9758718,0.03578383,0.1234665,-0.08473872,0.9880764,0,0,1,0
0.3340302,1.340279,-0.7213466,0.1278274,0.1303468,-0.08213998,0.9797566,1,0,0,0
0.4891471,1.332572,-0.5903535,0.1411684,0.1273441,-0.04691031,0.9806398,0,0,0,1
0.6757625,1.302277,-0.3633331,0.1266958,0.1230493,-0.0006434494,0.9842798,0,0,0,1
0.7714263,1.288858,-0.1789864,0.09096143,0.1200292,0.02829876,0.9881894,0,0,0,1
0.8346898,1.328776,0.08097672,0.002432116,0.1152901,0.06290141,0.9913353,0,0,0,1
0.7709372,1.447908,0.237328,-0.1279036,0.1072755,0.08052664,0.982674,0,1,0,0
0.6977374,1.369998,0.2376903,-0.1719319,0.09811003,0.0145948,0.9801025,0,1,0,0
0.589724,1.113927,-0.1510841,-0.1040782,0.07971716,-0.07782435,0.9883098,1,0,0,0
0.699542,1.049801,-0.5387579,-0.05030307,0.06664655,-0.08639839,0.9927553,1,0,0,0
0.7968746,1.072156,-0.6957151,-0.02920768,0.06080793,-0.06899767,0.9953335,1,0,0,0
1.057642,1.332639,-0.9825583,0.01671025,0.04507569,0.03431047,0.9982544,1,0,0,0
1.001047,1.711939,-1.023139,0.03319891,0.02906499,0.1738342,0.9837859,0,0,1,0
0.5355785,1.495238,-0.9708356,0.003567585,0.02285156,0.2027087,0.9789659,0,0,1,0
0.3550675,1.426415,-0.956416,0.01120406,0.02390932,0.1970708,0.9800336,0,0,1,0
0.03477352,1.328753,-0.9240931,0.03354867,0.02900165,0.1735762,0.9838215,0,0,1,0
-0.16854,1.297739,-0.8888181,0.05522629,0.03383066,0.1505311,0.9864816,0,1,0,0
-0.3640292,1.294064,-0.8338852,0.07607783,0.03863592,0.105688,0.9907318,0,1,0,0
-0.6326431,1.386567,-0.6815467,0.1080894,0.04611805,0.0001079463,0.9930708,0,1,0,0
-0.7833573,1.48513,-0.4078552,0.09656093,0.05560372,-0.1028592,0.9884353,0,0,0,1
-0.446992,1.355314,-0.04122899,-0.06634554,0.07567645,-0.1402991,0.9849811,1,0,0,0
0.002317115,1.193528,-0.1670438,-0.1063014,0.08432914,-0.03079076,0.990273,0,1,0,0
0.1969375,1.138702,-0.3666871,-0.1298545,0.08902027,-0.003196777,0.9875237,0,0,1,0
0.2863279,1.111873,-0.5660473,-0.1216533,0.09269927,0.0198185,0.9880357,0,0,1,0
0.3238849,1.136278,-0.8306447,-0.08236621,0.09704802,0.0493044,0.9906394,0,0,1,0
0.2966769,1.230401,-1.030543,-0.02830891,0.1002539,0.0746202,0.9917558,0,0,1,0
0.1225348,1.548386,-1.227838,0.09286467,0.1046355,0.1135095,0.9836378,0,1,0,0
-0.1295339,1.548539,-1.190509,0.1285455,0.1120653,0.02133177,0.9851205,0,1,0,0
-0.2264267,1.50531,-0.9009647,0.1314448,0.119476,-0.07666565,0.9811066,0,0,0,1
0.1423904,1.122684,-0.4130978,-0.07438613,0.1374484,-0.1408048,0.9776241,1,0,0,0
0.5227433,1.062639,-0.4974636,-0.1104533,0.1445928,-0.06393959,0.9812262,0,0,1,0
0.8656729,1.155913,-0.9200009,-0.1029285,0.1531337,0.04251696,0.9819104,0,0,1,0
0.8785737,1.262409,-1.127226,-0.07734946,0.1560154,0.08623587,0.9809381,0,0,1,0
0.4323359,1.672838,-1.492997,0.03377865,0.1604899,0.1991,0.966158,0,1,0,0
-0.09862722,1.323969,-1.504099,0.01267273,0.1640413,0.1537054,0.9743226,0,1,0,0
-0.2809422,1.233588,-1.476176,0.003333012,0.1656864,0.117139,0.9791912,0,0,1,0
-0.9360583,1.288096,-1.309911,0.02613852,0.1698751,0.008378559,0.9850832,0,1,0,0
-0.9339088,1.507774,-1.115911,0.004765891,0.1752037,-0.1713616,0.9694927,1,0,0,0
-0.8131173,1.377354,-1.106407,-0.0242122,0.1796482,-0.1636008,0.9697294,1,0,0,0
-0.5132322,1.038642,-1.166624,-0.09811584,0.1890596,-0.09953028,0.9719688,0,0,0,1
-0.3476584,0.855276,-1.271325,-0.1423565,0.1984377,-0.04373771,0.9687333,0,0,0,1
-0.2645821,0.7345558,-1.368845,-0.1728974,0.2058451,0.003178096,0.9631844,0,0,0,1
-0.2088566,0.5895287,-1.569815,-0.1984408,0.2114258,0.04380319,0.9560344,0,0,1,0
-0.2292316,0.5869344,-1.768033,-0.1788789,0.2120356,0.04749244,0.9595769,0,0,1,0
-0.2835774,0.6598122,-1.9784,-0.1435363,0.2128183,0.05621307,0.9648553,0,0,1,0
-0.3366415,0.7699195,-2.120675,-0.1090515,0.2132953,0.06533307,0.9686818,0,0,1,0
-0.4394924,1.044041,-2.31526,-0.04099438,0.2134113,0.08400423,0.9724805,0,0,1,0
-0.5701455,1.440094,-2.446038,0.04242457,0.2119844,0.1078796,0.9703736,0,0,1,0
-0.7437678,1.879366,-2.500077,0.1026751,0.2117963,0.1093364,0.9657359,0,0,1,0
0,3.088996,-0.41,2.186071E-07,4.952474E-14,5.279815E-08,1,0,0,1,1
-1.56131E-06,1.76602,-0.1234204,0.0807252,-9.398847E-10,5.766481E-07,0.9967365,0,0,0,1
-2.439547E-06,1.608682,0.03778062,0.08207242,-1.575509E-09,8.393435E-07,0.9966264,1,0,0,0
-0.03643908,1.257242,0.4925193,0.08795117,4.758692E-05,0.04767679,0.9949833,0,0,0,1
-0.09154528,1.113358,0.7642398,0.06566469,0.0001298212,0.07689099,0.9948749,0,0,0,1
-0.203001,1.1563,0.9855048,0.01435327,0.0003517393,0.1096271,0.9938691,0,1,0,0
-0.4935777,1.266349,1.201946,-0.06158589,0.001039693,0.1168639,0.9912361,0,1,0,0
-0.7193087,1.355393,1.218181,-0.104215,0.001749531,0.09435027,0.9900678,0,1,0,0
-0.878312,1.443163,1.167088,-0.1317351,0.002394126,0.05967208,0.9894844,0,1,0,0
-1.14155,1.659335,0.8556013,-0.1647552,0.00229553,-0.03656747,0.9856538,0,0,1,0
-1.235228,1.480186,0.5796359,-0.100324,-0.001621567,-0.05194052,0.9935969,0,0,1,0
-1.187042,1.353571,0.2304807,0.06363968,-0.00819756,-0.0648524,0.9958298,0,1,0,0
-0.9533813,1.205055,0.2607395,0.1598354,-0.01957643,-0.03028458,0.9864849,0,0,0,1
-0.8430132,1.036753,0.4911498,0.1582337,-0.02704043,0.01843343,0.9868593,0,0,0,1
-0.817591,0.8913389,0.8378735,0.1197097,-0.03544609,0.07978467,0.9889628,0,0,0,1
-0.8973624,0.854025,1.097679,0.06465525,-0.04131581,0.1306013,0.9884614,0,1,0,0
-1.213521,0.875321,1.403058,-0.01305477,-0.04972153,0.1689649,0.9842806,0,1,0,0
-1.440362,0.9129987,1.472625,-0.04451835,-0.05337617,0.1652673,0.9837967,0,1,0,0
-1.599723,0.969543,1.482557,-0.05409855,-0.05529796,0.1407952,0.9870117,0,1,0,0
-1.807394,1.116569,1.458466,-0.06488671,-0.05764368,0.0913078,0.9920332,0,1,0,0
-2.00942,1.388148,1.389166,-0.07460872,-0.0600148,0.01696332,0.9952608,0,1,0,0
-1.584477,1.5766,0.8776463,0.06100029,-0.08945977,-0.1501468,0.9827166,0,0,0,1
-1.416292,1.477296,0.9194288,0.05308633,-0.09285662,-0.1310994,0.9855823,0,0,0,1
-1.181724,1.411422,0.9897033,0.01527059,-0.09778058,-0.0987507,0.9901788,0,0,0,1
-1.012113,1.428785,1.028943,-0.03116477,-0.1011286,-0.07165866,0.9917998,0,0,0,1
-0.6640168,1.620237,0.9350811,-0.1805711,-0.1064963,0.0005317777,0.9777793,0,0,1,0
-0.4501901,1.497454,0.6324138,-0.1787448,-0.1087696,-0.004670131,0.9778537,0,0,1,0
-0.3819419,1.398639,0.4617224,-0.1511455,-0.110202,-0.01066992,0.9822916,0,0,1,0
-0.2927393,1.269802,0.1956526,-0.06702794,-0.1126363,-0.02393991,0.9910839,1,0,0,0
-0.2448588,1.231501,0.05639841,-0.01583559,-0.1137118,-0.0100065,0.9933372,1,0,0,0
-0.1998563,1.228094,-0.1359804,0.1258474,-0.1145938,0.08077027,0.9820931,0,0,0,1
-0.2486228,1.217053,-0.114451,0.1313413,-0.1136499,0.07793473,0.9817125,0,0,0,1
-0.45952,1.133357,0.09173732,0.09460832,-0.1120566,0.07731674,0.9861616,0,0,0,1
-0.6222939,1.098231,0.2484852,0.04860361,-0.1111998,0.08280716,0.9891489,0,1,0,0
-0.7639929,1.120236,0.3600608,0.0131188,-0.1105555,0.06507631,0.9916504,0,1,0,0
-0.9044188,1.206126,0.4452911,-0.02266825,-0.1097834,0.02526103,0.993376,0,1,0,0
-0.9909377,1.527853,0.3937845,-0.07119598,-0.1093938,-0.1141776,0.9848491,1,0,0,0
-0.8041791,1.364237,0.2706744,-0.03275245,-0.11289,-0.07244582,0.9904215,0,1,0,0
-0.4431079,1.277037,0.1411964,0.03131114,-0.1172009,-0.07129925,0.9900506,0,0,1,0
-0.1628505,1.192653,0.2074681,0.1316565,-0.1210376,-0.06272607,0.9818767,0,0,0,1
-0.06043052,1.154505,0.3015552,0.1301639,-0.1255235,-0.03692657,0.9828213,0,0,0,1
0.03354347,1.134399,0.4447543,0.1082833,-0.1307114,-0.005376386,0.9854747,0,0,0,1
0.112243,1.184359,0.6884487,0.04668506,-0.1382449,0.04628655,0.9882138,0,0,0,1
0.08694892,1.348898,0.8751885,-0.04222533,-0.1445319,0.1024882,0.983272,0,0,0,1
-0.01273707,1.462972,0.9244436,-0.09051607,-0.1481018,0.1184109,0.9776766,0,1,0,0
-0.09600038,1.413046,0.9241624,-0.09120046,-0.1509445,0.08377615,0.9807548,0,1,0,0
